user_id,session_id,event_time,event_name,device,city
3970,3970_0,2024-01-14 18:05:00,add_to_cart,mobile,Mumbai
3971,3971_0,2024-02-17 08:00:00,signup,mobile,Indore
3971,3971_0,2024-02-17 08:02:00,product_view,mobile,Indore
3971,3971_0,2024-02-17 08:05:00,add_to_cart,mobile,Indore
3971,3971_0,2024-02-17 08:09:00,checkout,mobile,Indore
3972,3972_0,2024-04-21 02:00:00,signup,mobile,Patna
3972,3972_0,2024-04-21 02:02:00,product_view,mobile,Patna
3973,3973_0,2024-02-02 15:00:00,signup,mobile,Mumbai
3973,3973_0,2024-02-02 15:02:00,product_view,mobile,Mumbai
3974,3974_1,2024-02-18 10:00:00,signup,mobile,Mumbai
3974,3974_1,2024-02-18 10:02:00,product_view,mobile,Mumbai
3974,3974_0,2024-04-14 13:00:00,signup,mobile,Mumbai
3974,3974_0,2024-04-14 13:03:00,add_to_cart,mobile,Mumbai
3974,3974_2,2024-05-22 10:00:00,signup,mobile,Mumbai
3974,3974_2,2024-05-22 10:02:00,product_view,mobile,Mumbai
3974,3974_2,2024-05-22 10:05:00,add_to_cart,mobile,Mumbai
3975,3975_1,2024-02-27 07:00:00,signup,mobile,Delhi
3975,3975_1,2024-02-27 07:02:00,product_view,mobile,Delhi
3975,3975_1,2024-02-27 07:05:00,add_to_cart,mobile,Delhi
3975,3975_0,2024-04-09 15:00:00,signup,mobile,Delhi
3976,3976_0,2024-04-01 19:00:00,signup,desktop,Lucknow
3976,3976_0,2024-04-01 19:02:00,product_view,desktop,Lucknow
3977,3977_0,2024-02-15 19:00:00,signup,mobile,Delhi
3977,3977_0,2024-02-15 19:02:00,product_view,mobile,Delhi
3977,3977_0,2024-02-15 19:05:00,add_to_cart,mobile,Delhi
3978,3978_1,2024-04-11 05:00:00,signup,desktop,Jaipur
3978,3978_1,2024-04-11 05:02:00,product_view,desktop,Jaipur
3978,3978_1,2024-04-11 05:05:00,add_to_cart,desktop,Jaipur
3978,3978_0,2024-04-29 01:00:00,signup,desktop,Jaipur
3978,3978_0,2024-04-29 01:02:00,product_view,desktop,Jaipur
3979,3979_0,2024-02-10 06:00:00,signup,mobile,Mumbai
3979,3979_0,2024-02-10 06:02:00,product_view,mobile,Mumbai
3979,3979_0,2024-02-10 06:05:00,add_to_cart,mobile,Mumbai
3980,3980_0,2024-06-07 22:00:00,signup,desktop,Indore
3980,3980_0,2024-06-07 22:02:00,product_view,desktop,Indore
3980,3980_0,2024-06-07 22:05:00,add_to_cart,desktop,Indore
3980,3980_0,2024-06-07 22:09:00,checkout,desktop,Indore
3981,3981_1,2024-04-30 03:00:00,signup,desktop,Bangalore
3981,3981_1,2024-04-30 03:02:00,product_view,desktop,Bangalore
3981,3981_1,2024-04-30 03:05:00,add_to_cart,desktop,Bangalore
3981,3981_0,2024-06-25 09:00:00,signup,desktop,Bangalore
3981,3981_0,2024-06-25 09:03:00,add_to_cart,desktop,Bangalore
3981,3981_0,2024-06-25 09:07:00,checkout,desktop,Bangalore
3982,3982_0,2024-01-30 11:00:00,signup,mobile,Lucknow
3982,3982_0,2024-01-30 11:02:00,product_view,mobile,Lucknow
3982,3982_0,2024-01-30 11:05:00,add_to_cart,mobile,Lucknow
3982,3982_0,2024-01-30 11:09:00,checkout,mobile,Lucknow
3982,3982_2,2024-02-12 18:00:00,signup,mobile,Lucknow
3982,3982_2,2024-02-12 18:02:00,product_view,mobile,Lucknow
3982,3982_2,2024-02-12 18:05:00,add_to_cart,mobile,Lucknow
3982,3982_1,2024-05-29 14:00:00,signup,mobile,Lucknow
3982,3982_1,2024-05-29 14:02:00,product_view,mobile,Lucknow
3982,3982_1,2024-05-29 14:05:00,add_to_cart,mobile,Lucknow
3983,3983_2,2024-01-13 21:00:00,signup,mobile,Delhi
3983,3983_2,2024-01-13 21:02:00,product_view,mobile,Delhi
3983,3983_2,2024-01-13 21:05:00,add_to_cart,mobile,Delhi
3983,3983_2,2024-01-13 21:09:00,checkout,mobile,Delhi
3983,3983_1,2024-04-09 11:00:00,signup,mobile,Delhi
3983,3983_1,2024-04-09 11:02:00,product_view,mobile,Delhi
3983,3983_1,2024-04-09 11:05:00,add_to_cart,mobile,Delhi
3983,3983_0,2024-05-03 12:00:00,signup,mobile,Delhi
3983,3983_0,2024-05-03 12:02:00,product_view,mobile,Delhi
3984,3984_0,2024-01-21 23:00:00,signup,desktop,Delhi
3984,3984_0,2024-01-21 23:02:00,product_view,desktop,Delhi
3984,3984_0,2024-01-21 23:05:00,add_to_cart,desktop,Delhi
3984,3984_2,2024-02-10 11:00:00,signup,desktop,Delhi
3984,3984_2,2024-02-10 11:02:00,product_view,desktop,Delhi
3984,3984_2,2024-02-10 11:06:00,checkout,desktop,Delhi
3984,3984_1,2024-04-19 17:00:00,signup,desktop,Delhi
3984,3984_1,2024-04-19 17:02:00,product_view,desktop,Delhi
3984,3984_1,2024-04-19 17:05:00,add_to_cart,desktop,Delhi
3985,3985_0,2024-04-15 02:00:00,signup,mobile,Mumbai
3985,3985_0,2024-04-15 02:02:00,product_view,mobile,Mumbai
3985,3985_2,2024-05-09 09:00:00,signup,mobile,Mumbai
3985,3985_2,2024-05-09 09:02:00,product_view,mobile,Mumbai
3985,3985_2,2024-05-09 09:05:00,add_to_cart,mobile,Mumbai
3985,3985_1,2024-05-27 04:00:00,signup,mobile,Mumbai
3985,3985_1,2024-05-27 04:02:00,product_view,mobile,Mumbai
3986,3986_0,2024-04-17 06:00:00,signup,mobile,Bangalore
3986,3986_0,2024-04-17 06:02:00,product_view,mobile,Bangalore
3986,3986_0,2024-04-17 06:06:00,checkout,mobile,Bangalore
3987,3987_0,2024-01-15 20:00:00,signup,mobile,Lucknow
3987,3987_0,2024-01-15 20:02:00,product_view,mobile,Lucknow
3987,3987_0,2024-01-15 20:05:00,add_to_cart,mobile,Lucknow
3987,3987_1,2024-01-16 00:00:00,signup,mobile,Lucknow
3987,3987_1,2024-01-16 00:02:00,product_view,mobile,Lucknow
3987,3987_1,2024-01-16 00:05:00,add_to_cart,mobile,Lucknow
3988,3988_1,2024-02-27 18:00:00,signup,desktop,Delhi
3988,3988_1,2024-02-27 18:02:00,product_view,desktop,Delhi
3988,3988_0,2024-06-20 22:00:00,signup,desktop,Delhi
3988,3988_0,2024-06-20 22:02:00,product_view,desktop,Delhi
3988,3988_0,2024-06-20 22:05:00,add_to_cart,desktop,Delhi
3989,3989_0,2024-03-21 01:00:00,signup,mobile,Bangalore
3989,3989_0,2024-03-21 01:02:00,product_view,mobile,Bangalore
3989,3989_0,2024-03-21 01:05:00,add_to_cart,mobile,Bangalore
3990,3990_1,2024-06-11 01:00:00,signup,desktop,Bangalore
3990,3990_0,2024-06-21 07:00:00,signup,desktop,Bangalore
3990,3990_0,2024-06-21 07:02:00,product_view,desktop,Bangalore
3990,3990_0,2024-06-21 07:05:00,add_to_cart,desktop,Bangalore
3991,3991_0,2024-03-08 04:00:00,signup,mobile,Delhi
3991,3991_0,2024-03-08 04:03:00,add_to_cart,mobile,Delhi
3991,3991_0,2024-03-08 04:07:00,checkout,mobile,Delhi
3991,3991_2,2024-03-31 00:00:00,signup,mobile,Delhi
3991,3991_2,2024-03-31 00:02:00,product_view,mobile,Delhi
3991,3991_2,2024-03-31 00:05:00,add_to_cart,mobile,Delhi
3991,3991_1,2024-04-30 08:00:00,signup,mobile,Delhi
3991,3991_1,2024-04-30 08:02:00,product_view,mobile,Delhi
3991,3991_1,2024-04-30 08:05:00,add_to_cart,mobile,Delhi
3992,3992_0,2024-03-22 12:00:00,signup,mobile,Bangalore
3992,3992_0,2024-03-22 12:02:00,product_view,mobile,Bangalore
3992,3992_0,2024-03-22 12:05:00,add_to_cart,mobile,Bangalore
3992,3992_0,2024-03-22 12:09:00,checkout,mobile,Bangalore
3993,3993_0,2024-01-19 04:00:00,signup,mobile,Delhi
3993,3993_0,2024-01-19 04:02:00,product_view,mobile,Delhi
3993,3993_0,2024-01-19 04:05:00,add_to_cart,mobile,Delhi
3993,3993_1,2024-03-22 05:00:00,signup,mobile,Delhi
3993,3993_1,2024-03-22 05:02:00,product_view,mobile,Delhi
3993,3993_1,2024-03-22 05:05:00,add_to_cart,mobile,Delhi
3994,3994_0,2024-01-27 20:00:00,signup,mobile,Delhi
3994,3994_0,2024-01-27 20:02:00,product_view,mobile,Delhi
3994,3994_1,2024-04-02 07:00:00,signup,mobile,Delhi
3994,3994_1,2024-04-02 07:02:00,product_view,mobile,Delhi
3994,3994_1,2024-04-02 07:05:00,add_to_cart,mobile,Delhi
3995,3995_1,2024-03-30 20:00:00,signup,mobile,Bangalore
3995,3995_1,2024-03-30 20:02:00,product_view,mobile,Bangalore
3995,3995_0,2024-05-27 03:00:00,signup,mobile,Bangalore
3995,3995_0,2024-05-27 03:02:00,product_view,mobile,Bangalore
3996,3996_0,2024-01-08 04:00:00,signup,mobile,Patna
3996,3996_0,2024-01-08 04:02:00,product_view,mobile,Patna
3996,3996_0,2024-01-08 04:05:00,add_to_cart,mobile,Patna
3996,3996_0,2024-01-08 04:09:00,checkout,mobile,Patna
3996,3996_1,2024-03-13 21:00:00,signup,mobile,Patna
3996,3996_1,2024-03-13 21:02:00,product_view,mobile,Patna
3996,3996_1,2024-03-13 21:06:00,checkout,mobile,Patna
3997,3997_1,2024-02-01 03:00:00,signup,mobile,Lucknow
3997,3997_1,2024-02-01 03:02:00,product_view,mobile,Lucknow
3997,3997_0,2024-06-26 12:00:00,signup,mobile,Lucknow
3997,3997_0,2024-06-26 12:02:00,product_view,mobile,Lucknow
3997,3997_0,2024-06-26 12:05:00,add_to_cart,mobile,Lucknow
3998,3998_0,2024-03-17 11:00:00,signup,mobile,Bangalore
3998,3998_0,2024-03-17 11:04:00,checkout,mobile,Bangalore
3998,3998_1,2024-06-21 08:00:00,signup,mobile,Bangalore
3998,3998_1,2024-06-21 08:02:00,product_view,mobile,Bangalore
3999,3999_0,2024-03-04 02:00:00,signup,mobile,Delhi
3999,3999_0,2024-03-04 02:02:00,product_view,mobile,Delhi
3999,3999_1,2024-03-30 04:00:00,signup,mobile,Delhi
3999,3999_1,2024-03-30 04:03:00,add_to_cart,mobile,Delhi
4000,4000_2,2024-02-24 11:00:00,signup,desktop,Bangalore
4000,4000_2,2024-02-24 11:02:00,product_view,desktop,Bangalore
4000,4000_2,2024-02-24 11:05:00,add_to_cart,desktop,Bangalore
4000,4000_1,2024-03-06 05:00:00,signup,desktop,Bangalore
4000,4000_1,2024-03-06 05:02:00,product_view,desktop,Bangalore
4000,4000_1,2024-03-06 05:06:00,checkout,desktop,Bangalore
4000,4000_0,2024-04-01 08:00:00,signup,desktop,Bangalore
4000,4000_0,2024-04-01 08:02:00,product_view,desktop,Bangalore
4001,4001_0,2024-06-03 10:00:00,signup,desktop,Delhi
4001,4001_0,2024-06-03 10:02:00,product_view,desktop,Delhi
4001,4001_0,2024-06-03 10:05:00,add_to_cart,desktop,Delhi
4001,4001_0,2024-06-03 10:09:00,checkout,desktop,Delhi
4002,4002_0,2024-01-22 09:00:00,signup,mobile,Bangalore
4002,4002_0,2024-01-22 09:02:00,product_view,mobile,Bangalore
4002,4002_0,2024-01-22 09:06:00,checkout,mobile,Bangalore
4002,4002_1,2024-05-06 10:00:00,signup,mobile,Bangalore
4002,4002_1,2024-05-06 10:03:00,add_to_cart,mobile,Bangalore
4003,4003_0,2024-02-05 09:00:00,signup,mobile,Mumbai
4003,4003_0,2024-02-05 09:02:00,product_view,mobile,Mumbai
4003,4003_0,2024-02-05 09:05:00,add_to_cart,mobile,Mumbai
4003,4003_1,2024-06-14 20:00:00,signup,mobile,Mumbai
4003,4003_1,2024-06-14 20:02:00,product_view,mobile,Mumbai
4004,4004_0,2024-05-08 13:00:00,signup,mobile,Bangalore
4004,4004_0,2024-05-08 13:02:00,product_view,mobile,Bangalore
4004,4004_0,2024-05-08 13:05:00,add_to_cart,mobile,Bangalore
4005,4005_0,2024-02-13 12:00:00,signup,desktop,Delhi
4005,4005_0,2024-02-13 12:03:00,add_to_cart,desktop,Delhi
4006,4006_2,2024-04-21 23:00:00,signup,mobile,Lucknow
4006,4006_2,2024-04-21 23:03:00,add_to_cart,mobile,Lucknow
4006,4006_0,2024-05-03 01:00:00,signup,mobile,Lucknow
4006,4006_0,2024-05-03 01:02:00,product_view,mobile,Lucknow
4006,4006_0,2024-05-03 01:05:00,add_to_cart,mobile,Lucknow
4006,4006_1,2024-06-19 19:00:00,signup,mobile,Lucknow
4006,4006_1,2024-06-19 19:03:00,add_to_cart,mobile,Lucknow
4007,4007_1,2024-01-08 09:00:00,signup,mobile,Delhi
4007,4007_1,2024-01-08 09:02:00,product_view,mobile,Delhi
4007,4007_1,2024-01-08 09:05:00,add_to_cart,mobile,Delhi
4007,4007_0,2024-02-09 03:00:00,signup,mobile,Delhi
4007,4007_0,2024-02-09 03:02:00,product_view,mobile,Delhi
4007,4007_0,2024-02-09 03:05:00,add_to_cart,mobile,Delhi
4007,4007_2,2024-05-21 15:00:00,signup,mobile,Delhi
4007,4007_2,2024-05-21 15:02:00,product_view,mobile,Delhi
4007,4007_2,2024-05-21 15:05:00,add_to_cart,mobile,Delhi
4007,4007_2,2024-05-21 15:09:00,checkout,mobile,Delhi
4008,4008_0,2024-03-25 09:00:00,signup,mobile,Lucknow
4008,4008_0,2024-03-25 09:02:00,product_view,mobile,Lucknow
4008,4008_0,2024-03-25 09:05:00,add_to_cart,mobile,Lucknow
4009,4009_0,2024-03-13 20:00:00,signup,mobile,Bangalore
4009,4009_0,2024-03-13 20:02:00,product_view,mobile,Bangalore
4009,4009_0,2024-03-13 20:05:00,add_to_cart,mobile,Bangalore
4010,4010_0,2024-01-27 15:00:00,signup,mobile,Delhi
4010,4010_0,2024-01-27 15:02:00,product_view,mobile,Delhi
4010,4010_1,2024-05-07 10:00:00,signup,mobile,Delhi
4010,4010_1,2024-05-07 10:02:00,product_view,mobile,Delhi
4010,4010_1,2024-05-07 10:05:00,add_to_cart,mobile,Delhi
4010,4010_2,2024-06-25 14:00:00,signup,mobile,Delhi
4010,4010_2,2024-06-25 14:02:00,product_view,mobile,Delhi
4010,4010_2,2024-06-25 14:05:00,add_to_cart,mobile,Delhi
4011,4011_1,2024-02-07 08:00:00,signup,mobile,Indore
4011,4011_1,2024-02-07 08:02:00,product_view,mobile,Indore
4011,4011_1,2024-02-07 08:05:00,add_to_cart,mobile,Indore
4011,4011_2,2024-03-26 19:00:00,signup,mobile,Indore
4011,4011_2,2024-03-26 19:02:00,product_view,mobile,Indore
4011,4011_0,2024-05-12 04:00:00,signup,mobile,Indore
4012,4012_0,2024-02-21 00:00:00,signup,mobile,Patna
4012,4012_0,2024-02-21 00:02:00,product_view,mobile,Patna
4013,4013_0,2024-02-16 12:00:00,signup,mobile,Lucknow
4013,4013_0,2024-02-16 12:02:00,product_view,mobile,Lucknow
4013,4013_0,2024-02-16 12:05:00,add_to_cart,mobile,Lucknow
4014,4014_0,2024-02-02 06:00:00,signup,desktop,Jaipur
4014,4014_0,2024-02-02 06:02:00,product_view,desktop,Jaipur
4014,4014_0,2024-02-02 06:05:00,add_to_cart,desktop,Jaipur
4014,4014_0,2024-02-02 06:09:00,checkout,desktop,Jaipur
4014,4014_1,2024-04-06 18:00:00,signup,desktop,Jaipur
4014,4014_1,2024-04-06 18:02:00,product_view,desktop,Jaipur
4014,4014_1,2024-04-06 18:05:00,add_to_cart,desktop,Jaipur
4015,4015_1,2024-01-09 17:00:00,signup,mobile,Delhi
4015,4015_1,2024-01-09 17:02:00,product_view,mobile,Delhi
4015,4015_1,2024-01-09 17:06:00,checkout,mobile,Delhi
4015,4015_0,2024-03-26 17:00:00,signup,mobile,Delhi
4015,4015_0,2024-03-26 17:02:00,product_view,mobile,Delhi
4015,4015_0,2024-03-26 17:05:00,add_to_cart,mobile,Delhi
4016,4016_2,2024-02-19 16:00:00,signup,mobile,Jaipur
4016,4016_2,2024-02-19 16:02:00,product_view,mobile,Jaipur
4016,4016_0,2024-04-18 07:00:00,signup,mobile,Jaipur
4016,4016_0,2024-04-18 07:03:00,add_to_cart,mobile,Jaipur
4016,4016_1,2024-04-18 13:00:00,signup,mobile,Jaipur
4016,4016_1,2024-04-18 13:02:00,product_view,mobile,Jaipur
4016,4016_1,2024-04-18 13:05:00,add_to_cart,mobile,Jaipur
4017,4017_0,2024-01-21 22:00:00,signup,mobile,Jaipur
4017,4017_0,2024-01-21 22:02:00,product_view,mobile,Jaipur
4017,4017_1,2024-06-09 19:00:00,signup,mobile,Jaipur
4017,4017_1,2024-06-09 19:02:00,product_view,mobile,Jaipur
4017,4017_1,2024-06-09 19:05:00,add_to_cart,mobile,Jaipur
4018,4018_0,2024-06-05 00:00:00,signup,mobile,Mumbai
4018,4018_0,2024-06-05 00:02:00,product_view,mobile,Mumbai
4019,4019_0,2024-03-28 23:00:00,signup,mobile,Jaipur
4019,4019_0,2024-03-28 23:02:00,product_view,mobile,Jaipur
4019,4019_0,2024-03-28 23:05:00,add_to_cart,mobile,Jaipur
4020,4020_0,2024-05-12 15:00:00,signup,mobile,Bangalore
4020,4020_0,2024-05-12 15:02:00,product_view,mobile,Bangalore
4020,4020_0,2024-05-12 15:05:00,add_to_cart,mobile,Bangalore
4020,4020_2,2024-06-03 22:00:00,signup,mobile,Bangalore
4020,4020_2,2024-06-03 22:02:00,product_view,mobile,Bangalore
4020,4020_2,2024-06-03 22:05:00,add_to_cart,mobile,Bangalore
4020,4020_1,2024-06-06 22:00:00,signup,mobile,Bangalore
4020,4020_1,2024-06-06 22:02:00,product_view,mobile,Bangalore
4021,4021_0,2024-01-22 01:00:00,signup,mobile,Jaipur
4021,4021_0,2024-01-22 01:02:00,product_view,mobile,Jaipur
4021,4021_0,2024-01-22 01:05:00,add_to_cart,mobile,Jaipur
4021,4021_2,2024-02-14 21:00:00,signup,mobile,Jaipur
4021,4021_2,2024-02-14 21:02:00,product_view,mobile,Jaipur
4021,4021_2,2024-02-14 21:05:00,add_to_cart,mobile,Jaipur
4021,4021_1,2024-05-28 16:00:00,signup,mobile,Jaipur
4021,4021_1,2024-05-28 16:02:00,product_view,mobile,Jaipur
4022,4022_0,2024-03-31 16:00:00,signup,mobile,Bangalore
4022,4022_0,2024-03-31 16:03:00,add_to_cart,mobile,Bangalore
4023,4023_0,2024-04-25 07:00:00,signup,mobile,Indore
4023,4023_0,2024-04-25 07:02:00,product_view,mobile,Indore
4023,4023_0,2024-04-25 07:06:00,checkout,mobile,Indore
4024,4024_0,2024-03-12 22:00:00,signup,mobile,Indore
4024,4024_0,2024-03-12 22:02:00,product_view,mobile,Indore
4024,4024_0,2024-03-12 22:05:00,add_to_cart,mobile,Indore
4024,4024_1,2024-03-26 08:00:00,signup,mobile,Indore
4024,4024_1,2024-03-26 08:02:00,product_view,mobile,Indore
4024,4024_1,2024-03-26 08:05:00,add_to_cart,mobile,Indore
4025,4025_0,2024-04-15 14:00:00,signup,mobile,Patna
4025,4025_0,2024-04-15 14:02:00,product_view,mobile,Patna
4025,4025_0,2024-04-15 14:05:00,add_to_cart,mobile,Patna
4026,4026_1,2024-02-22 01:00:00,signup,desktop,Lucknow
4026,4026_1,2024-02-22 01:02:00,product_view,desktop,Lucknow
4026,4026_1,2024-02-22 01:05:00,add_to_cart,desktop,Lucknow
4026,4026_2,2024-02-24 01:00:00,signup,desktop,Lucknow
4026,4026_2,2024-02-24 01:02:00,product_view,desktop,Lucknow
4026,4026_2,2024-02-24 01:05:00,add_to_cart,desktop,Lucknow
4026,4026_0,2024-05-20 20:00:00,signup,desktop,Lucknow
4026,4026_0,2024-05-20 20:02:00,product_view,desktop,Lucknow
4026,4026_0,2024-05-20 20:05:00,add_to_cart,desktop,Lucknow
4026,4026_0,2024-05-20 20:09:00,checkout,desktop,Lucknow
4027,4027_0,2024-05-25 08:00:00,signup,desktop,Delhi
4027,4027_0,2024-05-25 08:02:00,product_view,desktop,Delhi
4027,4027_0,2024-05-25 08:05:00,add_to_cart,desktop,Delhi
4028,4028_1,2024-05-20 23:00:00,signup,desktop,Patna
4028,4028_1,2024-05-20 23:02:00,product_view,desktop,Patna
4028,4028_1,2024-05-20 23:05:00,add_to_cart,desktop,Patna
4028,4028_0,2024-06-18 02:00:00,signup,desktop,Patna
4028,4028_0,2024-06-18 02:02:00,product_view,desktop,Patna
4028,4028_0,2024-06-18 02:05:00,add_to_cart,desktop,Patna
4028,4028_2,2024-06-21 11:00:00,signup,desktop,Patna
4028,4028_2,2024-06-21 11:02:00,product_view,desktop,Patna
4028,4028_2,2024-06-21 11:05:00,add_to_cart,desktop,Patna
4028,4028_2,2024-06-21 11:09:00,checkout,desktop,Patna
4029,4029_0,2024-03-06 08:00:00,signup,desktop,Mumbai
4029,4029_0,2024-03-06 08:02:00,product_view,desktop,Mumbai
4029,4029_0,2024-03-06 08:05:00,add_to_cart,desktop,Mumbai
4029,4029_0,2024-03-06 08:09:00,checkout,desktop,Mumbai
4029,4029_1,2024-03-20 18:00:00,signup,desktop,Mumbai
4029,4029_1,2024-03-20 18:02:00,product_view,desktop,Mumbai
4029,4029_1,2024-03-20 18:05:00,add_to_cart,desktop,Mumbai
4029,4029_1,2024-03-20 18:09:00,checkout,desktop,Mumbai
4030,4030_0,2024-01-06 07:00:00,signup,desktop,Patna
4030,4030_0,2024-01-06 07:02:00,product_view,desktop,Patna
4030,4030_0,2024-01-06 07:06:00,checkout,desktop,Patna
4030,4030_2,2024-01-07 14:00:00,signup,desktop,Patna
4030,4030_2,2024-01-07 14:02:00,product_view,desktop,Patna
4030,4030_2,2024-01-07 14:05:00,add_to_cart,desktop,Patna
4030,4030_1,2024-02-05 01:00:00,signup,desktop,Patna
4030,4030_1,2024-02-05 01:02:00,product_view,desktop,Patna
4030,4030_1,2024-02-05 01:05:00,add_to_cart,desktop,Patna
4031,4031_1,2024-02-13 06:00:00,signup,mobile,Patna
4031,4031_1,2024-02-13 06:02:00,product_view,mobile,Patna
4031,4031_1,2024-02-13 06:05:00,add_to_cart,mobile,Patna
4031,4031_1,2024-02-13 06:09:00,checkout,mobile,Patna
4031,4031_0,2024-02-17 22:00:00,signup,mobile,Patna
4031,4031_0,2024-02-17 22:02:00,product_view,mobile,Patna
4032,4032_1,2024-03-03 07:00:00,signup,mobile,Delhi
4032,4032_1,2024-03-03 07:02:00,product_view,mobile,Delhi
4032,4032_0,2024-05-15 23:00:00,signup,mobile,Delhi
4032,4032_0,2024-05-15 23:02:00,product_view,mobile,Delhi
4032,4032_0,2024-05-15 23:05:00,add_to_cart,mobile,Delhi
4032,4032_0,2024-05-15 23:09:00,checkout,mobile,Delhi
4032,4032_2,2024-05-29 17:00:00,signup,mobile,Delhi
4032,4032_2,2024-05-29 17:02:00,product_view,mobile,Delhi
4032,4032_2,2024-05-29 17:05:00,add_to_cart,mobile,Delhi
4033,4033_0,2024-01-22 16:00:00,signup,mobile,Bangalore
4033,4033_0,2024-01-22 16:02:00,product_view,mobile,Bangalore
4033,4033_0,2024-01-22 16:05:00,add_to_cart,mobile,Bangalore
4033,4033_0,2024-01-22 16:09:00,checkout,mobile,Bangalore
4033,4033_1,2024-03-13 18:00:00,signup,mobile,Bangalore
4033,4033_1,2024-03-13 18:03:00,add_to_cart,mobile,Bangalore
4034,4034_0,2024-04-24 23:00:00,signup,desktop,Bangalore
4034,4034_0,2024-04-24 23:02:00,product_view,desktop,Bangalore
4034,4034_0,2024-04-24 23:05:00,add_to_cart,desktop,Bangalore
4035,4035_1,2024-03-16 17:00:00,signup,desktop,Bangalore
4035,4035_1,2024-03-16 17:03:00,add_to_cart,desktop,Bangalore
4035,4035_2,2024-05-16 15:00:00,signup,desktop,Bangalore
4035,4035_2,2024-05-16 15:02:00,product_view,desktop,Bangalore
4035,4035_2,2024-05-16 15:06:00,checkout,desktop,Bangalore
4035,4035_0,2024-06-11 07:00:00,signup,desktop,Bangalore
4035,4035_0,2024-06-11 07:03:00,add_to_cart,desktop,Bangalore
4035,4035_0,2024-06-11 07:07:00,checkout,desktop,Bangalore
4036,4036_1,2024-01-05 04:00:00,signup,mobile,Jaipur
4036,4036_1,2024-01-05 04:02:00,product_view,mobile,Jaipur
4036,4036_1,2024-01-05 04:05:00,add_to_cart,mobile,Jaipur
4036,4036_1,2024-01-05 04:09:00,checkout,mobile,Jaipur
4036,4036_0,2024-02-11 03:00:00,signup,mobile,Jaipur
4036,4036_0,2024-02-11 03:02:00,product_view,mobile,Jaipur
4036,4036_2,2024-03-04 10:00:00,signup,mobile,Jaipur
4037,4037_0,2024-02-04 18:00:00,signup,desktop,Patna
4037,4037_0,2024-02-04 18:02:00,product_view,desktop,Patna
4037,4037_0,2024-02-04 18:05:00,add_to_cart,desktop,Patna
4037,4037_0,2024-02-04 18:09:00,checkout,desktop,Patna
4037,4037_1,2024-03-29 07:00:00,signup,desktop,Patna
4037,4037_1,2024-03-29 07:02:00,product_view,desktop,Patna
4037,4037_2,2024-05-31 11:00:00,signup,desktop,Patna
4037,4037_2,2024-05-31 11:02:00,product_view,desktop,Patna
4037,4037_2,2024-05-31 11:06:00,checkout,desktop,Patna
4038,4038_1,2024-03-17 15:00:00,signup,desktop,Lucknow
4038,4038_1,2024-03-17 15:02:00,product_view,desktop,Lucknow
4038,4038_0,2024-06-26 21:00:00,signup,desktop,Lucknow
4038,4038_0,2024-06-26 21:02:00,product_view,desktop,Lucknow
4038,4038_0,2024-06-26 21:05:00,add_to_cart,desktop,Lucknow
4039,4039_0,2024-02-14 09:00:00,signup,mobile,Lucknow
4039,4039_0,2024-02-14 09:02:00,product_view,mobile,Lucknow
4039,4039_0,2024-02-14 09:05:00,add_to_cart,mobile,Lucknow
4040,4040_0,2024-01-07 10:00:00,signup,mobile,Bangalore
4040,4040_0,2024-01-07 10:02:00,product_view,mobile,Bangalore
4041,4041_0,2024-04-11 15:00:00,signup,mobile,Indore
4041,4041_0,2024-04-11 15:02:00,product_view,mobile,Indore
4041,4041_0,2024-04-11 15:05:00,add_to_cart,mobile,Indore
4042,4042_0,2024-04-23 23:00:00,signup,mobile,Indore
4042,4042_1,2024-05-11 01:00:00,signup,mobile,Indore
4042,4042_1,2024-05-11 01:02:00,product_view,mobile,Indore
4042,4042_1,2024-05-11 01:05:00,add_to_cart,mobile,Indore
4043,4043_0,2024-05-11 09:00:00,signup,mobile,Delhi
4043,4043_0,2024-05-11 09:02:00,product_view,mobile,Delhi
4043,4043_0,2024-05-11 09:05:00,add_to_cart,mobile,Delhi
4043,4043_0,2024-05-11 09:09:00,checkout,mobile,Delhi
4044,4044_0,2024-01-31 18:00:00,signup,desktop,Delhi
4044,4044_0,2024-01-31 18:04:00,checkout,desktop,Delhi
4044,4044_1,2024-02-17 16:00:00,signup,desktop,Delhi
4044,4044_1,2024-02-17 16:02:00,product_view,desktop,Delhi
4044,4044_1,2024-02-17 16:05:00,add_to_cart,desktop,Delhi
4044,4044_2,2024-03-14 05:00:00,signup,desktop,Delhi
4044,4044_2,2024-03-14 05:04:00,checkout,desktop,Delhi
4045,4045_0,2024-02-26 21:00:00,signup,mobile,Lucknow
4045,4045_0,2024-02-26 21:03:00,add_to_cart,mobile,Lucknow
4045,4045_2,2024-02-29 13:00:00,signup,mobile,Lucknow
4045,4045_2,2024-02-29 13:02:00,product_view,mobile,Lucknow
4045,4045_2,2024-02-29 13:06:00,checkout,mobile,Lucknow
4045,4045_1,2024-04-13 02:00:00,signup,mobile,Lucknow
4045,4045_1,2024-04-13 02:02:00,product_view,mobile,Lucknow
4045,4045_1,2024-04-13 02:05:00,add_to_cart,mobile,Lucknow
4046,4046_1,2024-01-10 08:00:00,signup,mobile,Mumbai
4046,4046_1,2024-01-10 08:02:00,product_view,mobile,Mumbai
